Артикул;Название товара;Бренд;Остаток на складе;Оптовая цена;Розничная цена;Ссылка на сайте
VTR246002;Шаровые соединения (10 шт) Vaterra: Glamis Fear, Glamis Uno;Vaterra;1;187.00;220.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/sharovye_soedineniya_10_sht_vaterra_glamis_fear_glamis_uno/
Hi23625;Скоба-ось нижних рычагов Himoto E18;Himoto;1;25.00;30.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/rychagi_i_rulevoe_upravlenie/skoba_os_nizhnikh_rychagov_himoto_e18/
Hi31306;Крепление спойлера багги Himoto E10XB;Himoto;1;187.00;220.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/kreplenie_antikryla/kreplenie_spoylera_baggi_himoto_e10xb/
Hi31012;Корпус дифференциала и кольцо уплотнения Himoto E10;Himoto;1;110.00;130.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/korpus_kreplenie_zashchita_differentsiala/korpus_differentsiala_i_koltso_uplotneniya_himoto_e10/
Hi31305;Крепление кузова багги Himoto E10XB;Himoto;1;93.00;110.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/korpus_kreplenie_zashchita_differentsiala/kreplenie_kuzova_baggi_himoto_e10xb/
Hi31002;Дека шасси (верхняя) Himoto E10;Himoto;1;660.00;990.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/rama_shassi/deka_shassi_verkhnyaya_himoto_e10/
Hi23632;Винты M2.5x14 6шт Himoto E18;Himoto;1;85.00;100.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/vinty/vinty_m2_5x14_6sht_himoto_e18/
EFLA214;Тросовая система управления рулем направления авиамодели E-flite;E-Flite;1;671.00;790.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/samolety/zapchasti_samoletov/raznoe_2/trosovaya_sistema_upravleniya_rulem_napravleniya_aviamodeli_e_flite/
PRB2684;Башмак сцепления ProBoat, SW55SS BJ55;ProBoat;1;170.00;200.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/korabli_yakhty/zapchasti_lodki_katera/bashmak/bashmak_stsepleniya_sw55ss_bj55/
6958265114632;Тефлоновый уплотнитель шасси для DJI Matrice 600 (Part41);;1;586.00;690.00;https://brrc.ru/catalog/dji_1/zapchasti_i_aksessuary_dji/zapchasti_dji/zapchasti_dlya_matrice_600/teflonovyy_uplotnitel_shassi_dlya_dji_matrice_600_part41/
sys-dji-M600-S0006;Шасси для MATRICE 600 PRO;;1;1020.00;1200.00;https://brrc.ru/catalog/dji_1/zapchasti_i_aksessuary_dji/zapchasti_dji/zapchasti_dlya_matrice_600/shassi_dlya_matrice_600_pro/
DTXC1579;Подшипники Duratrax 7x19мм (2 шт.);;1;552.00;650.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/podshipniki/dtxc1579/
ARAC5042;Ступица задняя ARRMA Kraton (AR330404);;1;630.00;840.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/stupitsy_i_derzhateli_stupits/stupitsa_zadnyaya_arrma_kraton_ar330404/
AXIC1539;Вал шестерни привода Axial 5x56.5mm (AX31539);;1;555.00;740.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/val_shesterni_privoda_axial_5x56_5mm_ax31539/
ARAC9121;Задний карданный вал ARRMA 4x4 Kraton 775 (AR310888);;1;1739.00;2320.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/zadniy_kardannyy_val_arrma_4x4_kraton_775_ar310888/
ARAC9120;Передний карданный вал ARRMA 4x4 Kraton 775 (AR310887);;1;1739.00;2320.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/peredniy_kardannyy_val_arrma_4x4_kraton_775_ar310887/
AXIC4408;Привод колесный Axial AR44 5x106mm (AX31408);;1;1260.00;1680.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/privod_kolesnyy_axial_ar44_5x106mm_ax31408/
ARAC3985;Приводы колеса 183mm CVD ARRMA Kraton (AR220033);;1;3983.00;5310.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/privody_kolesa_183mm_cvd_arrma_kraton_ar220033/
HPI-87481;Распорка горизонтальная верхняя 6x60x4мм (ORANGE) HPI;;1;85.00;100.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/rama_shassi/front_upper_brace_6x60x4mm_orange/
ARAC9874;Винт установочный 5x24mm 4 шт ARRMA (AR727411);;1;314.00;420.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/vinty/vint_ustanovochnyy_5x24mm_4_sht_arrma_ar727411/
HAN111;Цифровой вольтметр/тахометр Hangar 9 DVT;;1;3432.00;4290.00;https://brrc.ru/catalog/apparatura_i_elektronika/izmeritelnye_ustroystva/tsifrovoy_voltmetr_takhometr_hangar_9_dvt/
FH-8412-10;Разъем HXT 4 мм с корпусом (10 шт.);;1;910.00;1300.00;https://brrc.ru/catalog/apparatura_i_elektronika/razemy_vyklyuchateli/razem_hxt_4_mm_s_korpusom_10_sht_/
TACM0220;Сервопривод Tactic TSX20 Mini High-Speed 2BB Servo;;1;1011.00;1190.00;https://brrc.ru/catalog/apparatura_i_elektronika/servomashinki/servoprivod_tactic_tsx20_mini_high_speed_2bb_servo/
TACM0245;Сервопривод Tactic TSX45 Standard High-Torque Metal Gear 2BB Servo;;1;1351.00;1590.00;https://brrc.ru/catalog/apparatura_i_elektronika/servomashinki/servoprivod_tactic_tsx45_standard_high_torque_metal_gear_2bb_servo/
TACM0255;Сервопривод Tactic TSX55 Standard Ultra-Torque Metal Gear 2BB Servo;;1;1436.00;1690.00;https://brrc.ru/catalog/apparatura_i_elektronika/servomashinki/servoprivod_tactic_tsx55_standard_ultra_torque_metal_gear_2bb_servo/
TACM0225;Мини цифровой высокоскоростной сервопривод 29х36мм TACTIC (6.6 kg-cm) 6.0V TSX25 ;;1;1436.00;1690.00;https://brrc.ru/catalog/apparatura_i_elektronika/servomashinki/mini_tsifrovoy_vysokoskorostnoy_servoprivod_29kh36mm_tactic_6_6_kg_cm_6_0v_tsx25_/
TACM0455;Шестерни сервопривода Tactic Set TSX55;;1;348.00;410.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_k_servomashinkam/shesterni_servoprivoda_tactic_set_tsx55/
TACM0457;Шестерни сервопривода Tactic Set TSX57;;1;391.00;460.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_k_servomashinkam/shesterni_servoprivoda_tactic_set_tsx57/
DYN4833;Бесколлекторный мотор Dynamite Fuze 1:10 4-Pole BL Motor 3300Kv;;1;3221.00;3790.00;https://brrc.ru/catalog/dvigateli/elektro_beskollektornye/beskollektornyy_motor_dynamite_fuze_1_10_4_pole_bl_motor_3300kv/
LOSB2844;Шток амортизатора (4 штуки) Losi: HIGHroller;Losi;1;85.00;100.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/amortizatory/shtok_amortizatora_4_shtuki_losi_highroller/
LOSA5046;Поршни амортизаторов #56 (4шт) Losi: CCR;Losi;1;187.00;220.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/amortizatory/porshni_amortizatorov_56_4sht_losi_ccr/
LOSB2211;Крышки передних и задних шпилек в комплекте Losi: 10-T, TEN-SCTE;Losi;1;246.00;290.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/rychagi_i_rulevoe_upravlenie/kryshki_perednikh_i_zadnikh_shpilek_v_komplekte_losi_10_t_ten_scte/
LOS234017;Задние рычаги: TENACITY (все модели);Losi;1;840.00;1050.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/rychagi_i_rulevoe_upravlenie/los234017/
LOS241030;Набор деталей рулевого управления Losi LMT;Losi;1;1192.00;1490.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/rychagi_i_rulevoe_upravlenie/nabor_detaley_rulevogo_upravleniya_losi_lmt/
LOSB2102;Качалки рулевые с распорками рулевого механизма в наборе Losi: LST, LST XXL, Aftershock, Mega Baja;Losi;1;235.00;268.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/stupitsy_i_derzhateli_stupits/kachalki_rulevye_s_rasporkami_rulevogo_mekhanizma_v_nabore_losi_lst_lst_xxl_aftershock_mega_baja/
LOS244003;Держатели ступиц (левый и правый): LMT;Losi;1;632.00;790.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/stupitsy_i_derzhateli_stupits/los244003/
LOSB4104;Оси подвески (4 штуки) Losi: LST XXL, Aftershock, Mega Baja;Losi;1;153.00;180.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/osi_podveski_4_shtuki_losi_lst_xxl_aftershock_mega_baja/
LOS214016;Набор наконечников тяг Losi Mini-T 2.0;Losi;1;280.00;330.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_podveski/tyagi_nakonechniki_sharovye/nabor_nakonechnikov_tyag_mini_t_2_0/
LOSA3545;Тормозной диск Losi: 8B 2.0;Losi;1;416.00;490.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/tormoznaya_sistema/tormoznoy_disk_losi_8b_2_0/
LOSA3509;Шестерня переднего дифференциала 43T Losi: 8B;Losi;1;671.00;790.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/differentsialy/shesternya_perednego_differentsiala_43t_losi_8b/
LOS242027;Комплект запчастей для дифференциала Losi: 3XL-E;Losi;1;501.00;590.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/differentsialy/komplekt_zapchastey_dlya_differentsiala_losi_3xl_e/
LOSA3060;Вал главной шестерни Losi: XXX-SCT, XXX-SCB;Losi;1;68.00;80.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/pineny_i_spury_elektromodeley/val_glavnoy_shesterni_losi_xxx_sct_xxx_scb/
LOSB3128;Чашки трансмиссии выходные Losi: LST, LST2, LST XXL, Aftershock, Mega Baja;Losi;1;102.00;120.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/chashki_transmissii_vykhodnye_losi_lst_lst2_lst_xxl_aftershock_mega_baja/
LOSA3196;Приводы CVD передние в сборе (2шт) HD Losi: CCR, NCR;Losi;1;756.00;890.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/privody_cvd_perednie_v_sbore_2sht_hd_losi_ccr_ncr/
LOSA3199;Пины CVD 11мм с кольцами крепления Losi: CCR, NCR;Losi;1;210.00;239.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/piny_cvd_11mm_s_koltsami_krepleniya_losi_ccr_ncr/
LOSB3580;Вал привода CV центральный Losi: NCR;Losi;1;631.00;717.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/val_privoda_cv_tsentralnyy_losi_ncr/
LOSB3581;Чашка центрального привода Losi: NCR;Losi;1;378.00;430.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/chashka_tsentralnogo_privoda_losi_ncr/
LOS232054;Приводы центральные: Ultra 4;Losi;1;246.00;290.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/los232054/
LOS242048;Набор универсальных приводных валов LMT (2 шт) ;Losi;1;2920.00;3650.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/privody/los242048/
LOSA9115;Пружины сцепления (серебряные, 4 шт.) Losi: 8IGHT-T 2.0, 8IGHT 2.0;Losi;1;102.00;120.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_transmissii/stseplenie/pruzhiny_stsepleniya_serebryanye_4_sht_losi_8ight_t_2_0_8ight_2_0/
LOSB1853;Детали передней/задней рамы Losi: Mini SCT;Losi;1;110.00;130.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/motoramy_1/detali_peredney_zadney_ramy_losi_mini_sct/
LOSB3018;Моторама (черная) Losi: NCR;Losi;1;246.00;290.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/motoramy_1/motorama_chernaya_losi_ncr/
LOSB2291;Отсек для аккумулятора Losi: NCR;Losi;1;263.00;310.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/batareynyy_otsek/otsek_dlya_akkumulyatora_losi_ncr/
LOSA99421;Колесо стартового стола Losi: 8IGHT, 8IGHT-T;Losi;1;85.00;100.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/prochee/koleso_startovogo_stola_losi_8ight_8ight_t/
LOSB2253;Пластины шасси в комплекте (верхняя и нижняя) Losi: LST, LST2, LST XXL, Aftershock, Mega Baja;Losi;1;195.00;230.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/rama_shassi/plastiny_shassi_v_komplekte_verkhnyaya_i_nizhnyaya_losi_lst_lst2_lst_xxl_aftershock_mega_baja/
LOSA2103;Стойка задних амортизаторов Losi: XXX-SCT, XXX-SCB, XXX-T/CR;Losi;1;102.00;120.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/detali_shassi_1/stoyki_amortizatorov/stoyka_zadnikh_amortizatorov_losi_xxx_sct_xxx_scb_xxx_t_cr/
LOSA6229;Винты 4-40 x 3/8 Losi: CCR;Losi;1;59.00;70.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/vinty/vinty_4_40_x_3_8_losi_ccr/
LOSA6306;Гайки 4-40 (10шт) Losi: CCR;Losi;1;144.00;170.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/gayki/gayki_4_40_10sht_losi_ccr/
LOSA6358;Набор шайб Losi: CCR;Losi;1;93.00;110.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/krepezhi/shayby/nabor_shayb_losi_ccr/
LOS240014;Неокрашенный кузов Grave Digger: LMT;Losi;1;5015.00;5900.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/kuzova_i_kraska/kuzova_dlya_monstrov_i_traggi_1_10/neokrashennyy_kuzov_grave_digger_lmt/
LOS240018;Неокрашенный кузов Son Uva Digger: LMT;Losi;1;5015.00;5900.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/kuzova_i_kraska/kuzova_dlya_monstrov_i_traggi_1_10/neokrashennyy_kuzov_son_uva_digger_lmt/
LOS230067;Окрашенный кузов Black Rhino Wheels Ford Raptor (Baja Rey, серый);Losi;1;5516.00;6490.00;https://brrc.ru/catalog/radioupravlyaemye_modeli/mashiny/zapchasti_avtomodeley/kuzova_i_kraska/kuzova_dlya_short_kors_trakov_1_10/los230067/
LOS231008;Крепление сервомашинки Losi: Baja Rey;Losi;1;348.00;410.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_k_servomashinkam/kreplenie_servomashinki_losi_baja_rey/
LOSA6247;Винт под шестегранник Losi 2-56 x 3/4;Losi;1;127.00;150.00;https://brrc.ru/catalog/materialy_i_instrumenty/krepezh/vint_pod_shestegrannik_2_56_x_3_4/
LOSA6242;Винт под шестегранник Losi 5-40 x 1.25;Losi;1;127.00;150.00;https://brrc.ru/catalog/materialy_i_instrumenty/krepezh/vint_pod_shestegrannik_5_40_x_1_25/
LOSA6244;Большие винты в комплекте;Losi;1;170.00;200.00;https://brrc.ru/catalog/materialy_i_instrumenty/krepezh/bolshie_vinty_v_komplekte/
SPM9540;Анализатор качества приема сигнала Spektrum для приемников DSM Flight Log;Spektrum;1;382.00;450.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_i_aksessuary_1/analizator_kachestva_priema_signala_dlya_priemnikov_dsm_flight_log/
SPM9004;Крышка задняя аккумуляторного отсека для Spektrum DX3S, DX2S, DX3E, DX3C;Spektrum;1;85.00;100.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_i_aksessuary_1/kryshka_zadnyaya_akkumulyatornogo_otseka_dlya_spektrum_dx3s_dx2s_dx3e_dx3c/
SPMA4000;Стики (24 мм) радиоаппаратуры Spektrum DX6i, DX7s, DX8, DX18QQ;Spektrum;1;255.00;300.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_i_aksessuary_1/stiki_24_mm_radioapparatury_spektrum_dx6i_dx7s_dx8_dx18qq/
SPMCP;Усилитель сигнала напряжения Spektrum;Spektrum;1;255.00;300.00;https://brrc.ru/catalog/apparatura_i_elektronika/zapchasti_i_aksessuary_1/usilitel_signala_napryazheniya_spektrum/
SPMA3180;Модуль автоматической посадки с датчиками высоты (LAS);Spektrum;1;2371.00;2790.00;https://brrc.ru/catalog/apparatura_i_elektronika/prochaya_elektronika/spma3180/
SPMSRX210;Приемник/ регулятор оборотов 2-канальный Spektrum SRX210 FHSS;Spektrum;1;1946.00;2290.00;https://brrc.ru/catalog/apparatura_i_elektronika/regulyatory/spmsrx210/
SPMXSE1040RX;Регулятор скорости коллекторный с приёмником Spectrum 2 в 1 Firma 40A Smart 2-in-1 ESC and Receiver;Spektrum;1;4921.00;5790.00;https://brrc.ru/catalog/apparatura_i_elektronika/regulyatory/regulyatory_khoda_kollektornye/firma_40a_brushed_smart_2_in_1_esc_and_receiver/
SPMXSM3002;Бесколлекторный электродвигатель Spektrum Firma 2800Kv Brushless Sensored Crawler Motor;Spektrum;1;10115.00;11900.00;https://brrc.ru/catalog/dvigateli/elektro_beskollektornye/spmxsm3002/
SPMXC1060;Зарядное устройство Spektrum S63 Micro 1S USB LiPo;Spektrum;1;1521.00;1790.00;https://brrc.ru/catalog/zaryadnye_ustroystva_i_bloki_pitaniya/zaryadnoe_ustroystvo_spektrum_s63_micro_1s_usb_lipo/
HEGAPS07AT;Модуль GPS для Align APS-M;Align;1;935.00;1100.00;https://brrc.ru/catalog/multikoptery/zapasnye_chasti/elektronika/modul_gps_dlya_align_aps_m/
HC47001T;Капот мультикоптера, Align M470;Align;1;510.00;600.00;https://brrc.ru/catalog/multikoptery/zapasnye_chasti/zapchasti_dlya_kvadrokopterov_align/zapchasti_dlya_m470_m480l_m690l/kapot_multikoptera_align_m470/
HC69002T;Капот мультикоптера, Align M690L;Align;1;510.00;600.00;https://brrc.ru/catalog/multikoptery/zapasnye_chasti/zapchasti_dlya_kvadrokopterov_align/zapchasti_dlya_m470_m480l_m690l/kapot_multikoptera_align_m690l/
